,hour_UT,Alt,GLat,GLon,MLat,MLon,MLT,DOY,SYM-H,P10.7,Kp,den_GRACE,den_NET
0,0.0013888888888888,453.1599999999999,60.252,354.144,58.38654327392578,76.99478912353516,0.3958470662434905,262.0,-8.0,69.26975308641975,0.3,17872.5,16985.800592037725
1,0.0027777777777777,453.0749999999998,60.572,354.146,58.74382781982422,77.1513900756836,0.4072636922200523,262.0,-8.0,69.26975308641975,0.3,17642.2,16912.21687726718
2,0.0041666666666666,452.9899999999998,60.891,354.147,59.09933471679688,77.30988311767578,0.4190765380859389,262.0,-8.0,69.26975308641975,0.3,17578.3,16842.919183208567
3,0.0055555555555555,452.906,61.211,354.15,59.45499801635742,77.47380065917969,0.4315190633138037,262.0,-8.0,69.26975308641975,0.3,17466.3,16777.524620146014
4,0.0069444444444444,452.8230000000003,61.531,354.152,59.80998992919922,77.64029693603516,0.44358113606771,262.0,-8.0,69.26975308641975,0.3,17215.5,16716.25871435658
5,0.0083333333333333,452.7399999999998,61.85,354.155,60.16300582885742,77.8105697631836,0.4561625162760414,262.0,-8.0,69.26975308641975,0.3,17214.4,16660.48418758165
6,0.0097222222222222,452.6580000000004,62.17,354.159,60.516258239746094,77.98577880859375,0.4693400065104178,262.0,-8.0,69.26975308641975,0.3,17095.9,16611.002514997006
7,0.0111111111111111,452.576,62.49,354.163,60.86874008178711,78.16470336914062,0.4824854532877616,262.0,-8.0,69.26975308641975,0.3,17190.5,16568.542173716938
8,0.0125,452.4960000000001,62.809,354.168,61.219234466552734,78.34769439697266,0.4956192016601548,262.0,-8.0,69.26975308641975,0.3,17177.6,16531.449499969756
9,0.0138888888888888,452.415,63.129,354.173,61.5700569152832,78.5351791381836,0.5095952351888009,262.0,-8.0,69.26975308641975,0.3,17244.7,16496.487736233525
10,0.0152777777777777,452.3360000000002,63.448,354.179,61.91889953613281,78.72695922851562,0.5235743204752588,262.0,-8.0,69.26975308641975,0.3,17304.6,16460.30971307436
11,0.0166666666666666,452.2570000000005,63.768,354.185,62.26805114746094,78.92352294921875,0.5375885009765611,262.0,-8.0,69.26975308641975,0.3,17440.2,16421.19313702293
12,0.0180555555555555,452.1790000000001,64.088,354.192,62.616310119628906,79.1252212524414,0.5524851481119804,262.0,-8.0,69.26975308641975,0.3,17718.0,16379.34603353753
13,0.0194444444444444,452.10100000000057,64.407,354.2,62.96259307861328,79.33158874511719,0.5674082438151054,262.0,-8.0,69.26975308641975,0.3,18296.5,16337.28226829184
14,0.0208333333333333,452.02400000000034,64.727,354.208,63.30916976928711,79.54319763183594,0.5823959350585923,262.0,-8.0,69.26975308641975,0.3,18852.0,16299.139562576078
15,0.0222222222222222,451.9480000000003,65.046,354.217,63.65376663208008,79.7597427368164,0.5979771931966162,262.0,-8.0,69.26975308641975,0.3,19881.1,16272.14816014399
16,0.0236111111111111,451.8730000000005,65.366,354.227,63.9985466003418,79.98270416259766,0.614247131347657,262.0,-8.0,69.26975308641975,0.3,20774.3,16263.868657910183
17,0.025,451.7979999999998,65.685,354.238,64.34134674072266,80.21089935302734,0.6305791219075516,262.0,-8.0,69.26975308641975,0.3,21763.1,16279.698909144608
18,0.0263888888888888,451.72400000000016,66.005,354.249,64.68441772460938,80.44508361816406,0.6470245361328111,262.0,-8.0,69.26975308641975,0.3,22429.2,16318.814850877525
19,0.0277777777777777,451.65000000000055,66.324,354.261,65.02549743652344,80.68484497070312,0.6643763224283852,262.0,-8.0,69.26975308641975,0.3,22921.4,16376.797422651462
20,0.0291666666666666,451.5780000000004,66.643,354.274,65.36566925048828,80.93107604980469,0.6818700154622412,262.0,-8.0,69.26975308641975,0.3,22938.8,16453.25311710378
21,0.0305555555555555,451.5060000000003,66.963,354.288,65.70599365234375,81.18476104736328,0.6995702107747412,262.0,-8.0,69.26975308641975,0.3,22198.2,16550.519998924876
22,0.0319444444444444,451.4340000000002,67.282,354.303,66.04431915283203,81.44459533691406,0.7182133992513009,262.0,-8.0,69.26975308641975,0.3,21004.2,16666.63912574695
23,0.0333333333333333,451.3630000000003,67.601,354.319,66.38172149658203,81.71156311035156,0.7370402018229179,262.0,-8.0,69.26975308641975,0.3,21628.2,16798.71765534559
24,0.0347222222222222,451.2939999999999,67.921,354.335,66.71935272216797,81.9859390258789,0.7560699462890632,262.0,-8.0,69.26975308641975,0.3,22646.8,16943.616740021567
25,0.0361111111111111,451.22400000000016,68.24,354.353,67.05487060546875,82.26795196533203,0.7758626302083336,262.0,-8.0,69.26975308641975,0.3,22828.4,17099.12924159161
26,0.0375,451.156,68.559,354.372,67.38945007324219,82.557861328125,0.796436055501303,262.0,-8.0,69.26975308641975,0.3,23849.6,17265.513652386147
